client_id,persona_archetype,household_income_usd,net_worth_usd,liquidity_30d_usd,cashflow_volatility_pct,income_stream_count,primary_tax_bracket_pct,jurisdiction_country,kyc_risk_flag,compliance_restrictions,ethical_screens,product_blacklist,leverage_limit_x,drawdown_tolerance_pct,target_volatility_pct,goal_stack,time_horizon_primary_years,advice_style,explanation_depth,preferred_metrics,channel_preference_ranked,nudges_opt_in,notification_quiet_hours,trust_score_dynamic_1_100,trust_decay_days,engagement_score_1_100,adherence_score_1_100,consent_data_sources,data_freshness_days,advisor_relationship,last_action_type,last_action_date,last_action_outcome,model_version_current,safety_overrides,notes_agent_constraints
A1743,Stabilizer,39088,93129,9906,3.5,4,10,US,Low,NoDerivatives,NoTobacco;NoWeapons,Crypto;LeveragedETFs;PennyStocks;PrivateCredit,1.0,9.0,7.9,Retirement:15y;Emergency:1y;Debt:2y,15,Directive,Medium,TaxCost;MaxDD,Chat>Email>App>In-Person,false,20:15-08:15,53,122,38,39,OpenBanking,16,Human,PlanUpdate,2025-09-12,Success,v1.10.6,NoMargin;NoPennyStocks;PauseWhenVIX>30;StopLossDisabled,Keep expenses buffer ≥ 4 months
A1744,Explorer,71968,445185,19258,16.6,4,10,US,Low,AccreditedOnly;NoIlliquids,NoFossilFuel;ESGOnly,,1.7,21.6,15.5,Business:5y;Travel:2y;Debt:2y,5,Educational,Medium,TaxCost;IRR,In-Person>Email>Phone>App>Chat,false,22:45-08:00,70,50,65,55,CreditBureau;OpenBanking,6,Human,Rebalance,2025-09-17,Success,v1.10.7,NoAutoTradesBelow$1k;NoMargin,Allow small experimental sleeve ≤ 3%
A1745,Optimizer,81038,438178,19842,11.2,1,10,UK,Low,NoIlliquids,,PennyStocks,1.6,24.6,14.0,Wealth:10y;Estate:20y;Debt:2y,10,Educational,Shallow,Sharpe;TaxCost,Phone>Email>In-Person>App>Chat,true,22:30-07:00,62,113,62,52,Brokerage;CreditBureau;OpenBanking,6,Human,PlanUpdate,2025-06-25,Success,v2.10.1,NoIlliquids;NoMargin;PauseWhenVIX>30,Enforce tax budget and position caps
A1746,Builder,43652,186423,5297,12.4,2,10,US,Low,AccreditedOnly,,,1.7,19.5,8.4,Home:3y;Retirement:30y;Healthcare:8y,3,Collaborative,Medium,TaxCost;Sharpe;IRR,Email>In-Person>App>Chat>Phone,true,21:15-08:30,71,99,81,79,OpenBanking,9,Hybrid,PlanUpdate,2025-02-22,Success,v2.8.4,NoAutoTradesBelow$1k;NoIlliquids;PauseWhenVIX>30,Prioritize liquidity and down payment savings
A1747,Builder,124701,519568,26994,11.7,3,12,US,Low,NoShortSelling,NoWeapons,Crypto;LeveragedETFs,1.7,16.8,7.8,Home:3y;Retirement:30y,3,Collaborative,Medium,TaxCost;IRR;MaxDD,Email>App>In-Person>Phone>Chat,true,23:00-08:15,63,108,57,50,CreditBureau;OpenBanking,17,None,AutoTransfer,2025-10-10,Success,v1.9.3,NoPennyStocks;StopLossDisabled,Prioritize liquidity and down payment savings
A1748,Explorer,87415,244468,17117,20.4,3,10,IN,Low,NoDerivatives;AccreditedOnly,,PennyStocks,2.0,27.6,15.5,Business:5y;Travel:2y;Debt:2y,5,Directive,Medium,MaxDD;IRR;TaxCost,App>In-Person>Email>Phone,false,23:00-06:30,69,84,72,69,CreditBureau;OpenBanking;Payroll,4,None,Rebalance,2025-04-30,Success,v2.8.3,NoAutoTradesBelow$1k,Allow small experimental sleeve ≤ 3%
A1749,Preserver,73774,1128922,72165,4.7,2,10,US,Low,AccreditedOnly,,Crypto;LeveragedETFs;PennyStocks,1.2,18.0,7.6,Retirement:15y;Emergency:1y;Education:6y,15,Educational,Shallow,Sharpe;TaxCost,Chat>Phone>In-Person,true,21:30-06:45,69,127,76,76,Brokerage;CreditBureau;OpenBanking,9,Hybrid,AlertAcknowledge,2025-08-07,Failed,v1.8.9,LimitOrderOnly;NoMargin;PauseWhenVIX>30;StopLossDisabled,Maintain ≥ 12m cash runway and low drawdown
A1750,Explorer,65616,176044,9017,20.8,2,10,DE,Low,NoShortSelling;AccreditedOnly,NoWeapons,,2.0,30.2,16.6,Business:5y;Travel:2y;Debt:2y,5,Directive,Deep,TaxCost;Sharpe;IRR,App>Email>Phone>Chat>In-Person,true,20:15-08:00,58,79,48,46,CreditBureau;OpenBanking,4,None,AlertAcknowledge,2025-05-21,Partial,v2.8.5,NoIlliquids,Allow small experimental sleeve ≤ 3%
A1751,Preserver,95390,582960,51118,5.5,3,10,US,Medium,,,Crypto;LeveragedETFs;PennyStocks,1.0,17.0,7.4,Retirement:15y;Emergency:1y,15,Concise,Shallow,TaxCost;MaxDD;Sharpe,Email>App>Phone>In-Person,true,19:30-06:00,61,161,64,59,Brokerage;OpenBanking,8,Hybrid,AutoTransfer,2025-01-23,Success,v1.8.1,NoIlliquids;NoMargin;NoPennyStocks,Maintain ≥ 12m cash runway and low drawdown
A1752,Optimizer,130946,1336419,41580,8.0,3,15,SG,Low,AccreditedOnly;NoShortSelling,NoWeapons;NoFossilFuel,PennyStocks,1.5,16.1,11.9,Wealth:10y;Estate:20y,10,Collaborative,Deep,TaxCost;IRR;Sharpe,Chat>Phone>Email>In-Person>App,false,22:15-07:15,65,94,67,65,Brokerage;OpenBanking;Payroll,2,Hybrid,PlanUpdate,2025-06-13,Failed,v1.10.8,LimitOrderOnly;StopLossDisabled,Enforce tax budget and position caps
A1753,Builder,55123,122903,6201,9.7,3,10,US,Low,NoIlliquids,,Crypto;PrivateCredit,1.6,15.7,11.4,Home:3y;Retirement:30y;Debt:2y,3,Educational,Shallow,Sharpe;IRR;MaxDD,Phone>In-Person>App>Email,false,22:00-06:00,63,146,48,44,CreditBureau;OpenBanking,20,Human,AutoTransfer,2025-09-11,Failed,v2.10.2,NoPennyStocks,Prioritize liquidity and down payment savings
A1754,Preserver,46164,277033,28503,8.5,1,10,UK,Medium,,,Crypto;LeveragedETFs;PennyStocks,0.9,14.6,8.6,Retirement:15y;Emergency:1y;Healthcare:8y,15,Collaborative,Deep,TaxCost;MaxDD;Sharpe,App>Email>Chat>Phone,true,23:45-06:30,69,149,73,71,Brokerage;OpenBanking,13,Human,Rebalance,2025-04-05,Success,v2.9.6,LimitOrderOnly;NoIlliquids;PauseWhenVIX>30,Maintain ≥ 12m cash runway and low drawdown
A1755,Preserver,66800,448453,27825,4.6,3,10,US,Low,,,Crypto;LeveragedETFs;PennyStocks,1.0,17.7,7.7,Retirement:15y;Emergency:1y;Education:6y,15,Educational,Shallow,TaxCost;MaxDD;Sharpe,App>Chat>Email,false,23:30-07:45,81,215,77,78,Brokerage;OpenBanking,5,Hybrid,PlanUpdate,2024-12-30,Partial,v1.9.2,NoMargin;StopLossDisabled,Maintain ≥ 12m cash runway and low drawdown
A1756,Optimizer,92411,369281,35812,9.0,3,10,US,High,AccreditedOnly;NoIlliquids,,PennyStocks,1.6,15.0,11.8,Wealth:10y;Estate:20y;Debt:2y,10,Concise,Shallow,Sharpe;IRR;TaxCost,In-Person>Email>Chat,true,19:15-06:15,56,60,62,57,Brokerage;OpenBanking,7,Human,AutoTransfer,2025-06-30,Partial,v1.9.3,LimitOrderOnly;NoAutoTradesBelow$1k;PauseWhenVIX>30,Enforce tax budget and position caps
A1757,Optimizer,122278,2213127,77916,10.5,3,12,US,Medium,,NoWeapons,PennyStocks;PrivateCredit,1.5,21.6,9.8,Wealth:10y;Estate:20y;Debt:2y,10,Concise,Deep,MaxDD;TaxCost;Sharpe,App>Phone>Email>In-Person>Chat,true,19:30-07:00,54,71,60,60,Brokerage;CreditBureau;OpenBanking,5,Hybrid,PlanUpdate,2025-08-21,Success,v1.8.1,NoIlliquids,Enforce tax budget and position caps
A1758,Stabilizer,46417,268378,18037,6.9,4,10,US,Low,NoIlliquids,,Crypto;LeveragedETFs;PennyStocks,1.1,16.1,6.0,Retirement:15y;Emergency:1y;Education:6y,15,Directive,Medium,Sharpe;TaxCost,Phone>App>In-Person>Email,false,20:15-06:30,68,160,64,64,OpenBanking,8,Hybrid,AutoTransfer,2025-06-30,Success,v2.8.3,LimitOrderOnly;NoIlliquids;NoPennyStocks,Keep expenses buffer ≥ 4 months
A1759,Optimizer,132341,2012951,69362,10.7,2,15,UK,Low,,,Crypto;PennyStocks;PrivateCredit,1.5,17.0,13.9,Wealth:10y;Estate:20y;Debt:2y,10,Concise,Deep,TaxCost;MaxDD,In-Person>Chat>Phone,true,19:45-08:45,65,107,52,40,Brokerage;CreditBureau;OpenBanking,2,Hybrid,AlertAcknowledge,2025-02-13,Failed,v2.8.2,LimitOrderOnly;NoPennyStocks,Enforce tax budget and position caps
A1760,Builder,55738,223456,14490,15.2,1,10,US,Low,,NoFossilFuel;NoTobacco,,1.4,12.7,9.8,Home:3y;Retirement:30y,3,Educational,Shallow,IRR;Sharpe;MaxDD,Email>App>Chat>Phone>In-Person,true,20:15-08:30,57,77,59,53,OpenBanking,8,Human,AutoTransfer,2025-07-31,Partial,v2.9.3,NoAutoTradesBelow$1k;NoIlliquids;NoMargin,Prioritize liquidity and down payment savings
A1761,Stabilizer,53157,332528,14291,7.7,1,10,UK,High,,,Crypto;LeveragedETFs;PennyStocks;PrivateCredit,1.1,12.0,5.4,Retirement:15y;Emergency:1y;Education:6y,15,Collaborative,Shallow,Sharpe;MaxDD;TaxCost,In-Person>Email>Chat>App>Phone,true,19:45-08:45,50,115,48,44,OpenBanking;Payroll,12,None,PlanUpdate,2025-04-10,Success,v1.9.2,LimitOrderOnly;NoMargin;PauseWhenVIX>30,Keep expenses buffer ≥ 4 months
A1762,Explorer,37360,250524,7069,17.0,3,10,US,Low,AccreditedOnly,,PennyStocks,1.8,28.9,16.3,Business:5y;Travel:2y;Healthcare:8y,5,Educational,Medium,IRR;MaxDD;Sharpe,App>Email>In-Person>Chat,true,23:15-07:00,69,51,76,65,CreditBureau;OpenBanking,5,Hybrid,AutoTransfer,2025-08-17,Success,v1.9.7,LimitOrderOnly,Allow small experimental sleeve ≤ 3%
A1763,Builder,80896,129568,4397,11.8,1,10,DE,Low,NoShortSelling;NoDerivatives,NoTobacco;NoFossilFuel,,1.7,17.3,12.0,Home:3y;Retirement:30y;Healthcare:8y,3,Directive,Medium,TaxCost;Sharpe;IRR,In-Person>Chat>Phone>App,true,20:15-08:45,68,107,60,51,OpenBanking,10,Hybrid,AlertAcknowledge,2025-07-09,Success,v2.9.1,NoMargin;NoPennyStocks,Prioritize liquidity and down payment savings
A1764,Preserver,116972,1127289,56190,7.7,2,12,US,Low,NoIlliquids;AccreditedOnly,,Crypto;LeveragedETFs;PennyStocks,0.9,15.9,5.0,Retirement:15y;Emergency:1y;Debt:2y,15,Concise,Shallow,Sharpe;MaxDD,Phone>Chat>In-Person,true,19:45-06:45,74,215,60,52,Brokerage;OpenBanking,8,Hybrid,AlertAcknowledge,2025-02-28,Success,v1.10.2,NoMargin,Maintain ≥ 12m cash runway and low drawdown
A1765,Explorer,94854,608646,33607,20.3,2,10,US,Low,AccreditedOnly;NoShortSelling,,PennyStocks;PrivateCredit,1.7,30.0,17.8,Business:5y;Travel:2y,5,Collaborative,Shallow,MaxDD;TaxCost;Sharpe,Email>In-Person>App,true,23:45-06:45,69,67,79,73,CreditBureau;OpenBanking;Payroll,4,None,PlanUpdate,2025-05-27,Success,v2.8.1,LimitOrderOnly;NoAutoTradesBelow$1k;NoPennyStocks,Allow small experimental sleeve ≤ 3%
A1766,Stabilizer,92106,396506,39106,6.1,3,10,US,Low,AccreditedOnly,NoTobacco,Crypto;LeveragedETFs;PennyStocks,1.1,11.3,8.4,Retirement:15y;Emergency:1y;Healthcare:8y,15,Educational,Medium,Sharpe;TaxCost;MaxDD,Chat>In-Person>Email>Phone>App,false,21:15-07:45,64,100,55,49,OpenBanking,20,Hybrid,Rebalance,2025-01-10,Success,v1.8.8,LimitOrderOnly;NoMargin;PauseWhenVIX>30;StopLossDisabled,Keep expenses buffer ≥ 4 months
A1767,Builder,87628,190024,11530,13.6,1,10,IN,Medium,NoDerivatives;NoIlliquids,,LeveragedETFs,1.5,23.1,7.4,Home:3y;Retirement:30y,3,Concise,Medium,Sharpe;IRR;MaxDD,Chat>Phone>In-Person,true,21:15-08:15,63,75,69,59,CreditBureau;OpenBanking;Payroll,5,None,AlertAcknowledge,2025-12-22,Failed,v1.10.9,LimitOrderOnly;NoAutoTradesBelow$1k,Prioritize liquidity and down payment savings
A1768,Stabilizer,85859,378411,38038,6.2,3,10,US,Low,,,Crypto;LeveragedETFs;PennyStocks,1.2,12.2,8.7,Retirement:15y;Emergency:1y;Healthcare:8y,15,Educational,Shallow,MaxDD;Sharpe;TaxCost,Email>Chat>App>Phone,true,21:45-07:15,52,179,59,59,OpenBanking,20,None,PlanUpdate,2025-08-23,Success,v2.8.2,NoIlliquids;NoMargin;PauseWhenVIX>30;StopLossDisabled,Keep expenses buffer ≥ 4 months
A1769,Optimizer,50050,594085,26520,8.8,4,10,US,Low,NoDerivatives;NoShortSelling,NoFossilFuel,Crypto;LeveragedETFs;PennyStocks,1.6,18.5,9.2,Wealth:10y;Estate:20y,10,Educational,Deep,IRR;Sharpe,Chat>Phone>In-Person,false,23:00-06:00,68,117,64,54,Brokerage;OpenBanking;Payroll,3,Human,AlertAcknowledge,2025-06-01,Partial,v1.9.2,NoIlliquids,Enforce tax budget and position caps
A1770,Optimizer,104866,959650,33436,12.0,1,15,SG,Low,NoDerivatives,,PennyStocks,1.8,20.7,11.9,Wealth:10y;Estate:20y,10,Educational,Medium,MaxDD;TaxCost;Sharpe,App>Email>Chat>In-Person,true,19:30-08:45,65,110,52,52,Brokerage;CreditBureau;OpenBanking,7,Hybrid,AutoTransfer,2025-09-24,Failed,v2.9.1,NoPennyStocks;StopLossDisabled,Enforce tax budget and position caps
A1771,Preserver,55661,198989,17794,7.2,2,10,CA,High,,,Crypto;LeveragedETFs;PennyStocks;PrivateCredit,1.1,8.3,8.0,Retirement:15y;Emergency:1y;Healthcare:8y,15,Directive,Shallow,MaxDD;Sharpe,Phone>Email>In-Person,true,23:15-07:15,57,190,62,62,Brokerage;OpenBanking;Payroll,7,Hybrid,AlertAcknowledge,2025-07-30,Success,v2.9.2,LimitOrderOnly;NoMargin;StopLossDisabled,Maintain ≥ 12m cash runway and low drawdown
A1772,Stabilizer,129971,1057203,43567,7.9,1,12,US,Low,NoShortSelling,,Crypto;LeveragedETFs;PennyStocks;PrivateCredit,1.1,12.8,8.5,Retirement:15y;Emergency:1y,15,Concise,Shallow,TaxCost;MaxDD;Sharpe,In-Person>App>Email>Phone,true,22:15-06:45,60,108,63,59,CreditBureau;OpenBanking;Payroll,8,Human,AlertAcknowledge,2025-04-24,Success,v2.8.8,LimitOrderOnly;NoIlliquids;NoMargin,Keep expenses buffer ≥ 4 months
A1773,Explorer,65755,145512,5854,18.6,3,10,US,Medium,,,,1.7,26.8,17.2,Business:5y;Travel:2y;Education:6y,5,Collaborative,Medium,Sharpe;MaxDD,In-Person>Phone>Email>Chat>App,true,23:15-07:45,59,76,53,47,OpenBanking,5,None,PlanUpdate,2025-11-16,Partial,v1.10.9,NoPennyStocks,Allow small experimental sleeve ≤ 3%
A1774,Preserver,164046,2093203,79715,4.3,4,12,US,Low,NoIlliquids,,Crypto;LeveragedETFs;PennyStocks;PrivateCredit,0.9,16.5,6.0,Retirement:15y;Emergency:1y,15,Concise,Medium,Sharpe;MaxDD;TaxCost,Phone>Chat>In-Person,false,19:00-08:00,82,194,70,64,Brokerage;CreditBureau;OpenBanking,8,Hybrid,AlertAcknowledge,2025-09-23,Partial,v2.10.8,LimitOrderOnly;NoAutoTradesBelow$1k;NoIlliquids;NoMargin,Maintain ≥ 12m cash runway and low drawdown
A1775,Preserver,65373,497680,38389,8.4,1,10,US,Low,NoIlliquids;NoShortSelling,NoWeapons;NoFossilFuel,Crypto;LeveragedETFs;PennyStocks,1.1,8.1,8.2,Retirement:15y;Emergency:1y;Debt:2y,15,Educational,Deep,TaxCost;MaxDD,App>Email>In-Person>Chat,true,20:30-08:30,77,212,62,58,Brokerage;CreditBureau;OpenBanking;Payroll,3,Human,PlanUpdate,2025-08-03,Success,v2.8.9,LimitOrderOnly;NoIlliquids,Maintain ≥ 12m cash runway and low drawdown
A1776,Optimizer,115158,868236,78511,6.2,4,12,US,Low,NoShortSelling;NoIlliquids,NoFossilFuel;ESGOnly,LeveragedETFs;PennyStocks;PrivateCredit,1.7,21.6,12.4,Wealth:10y;Estate:20y;Debt:2y,10,Concise,Medium,IRR;TaxCost,Email>Phone>In-Person>App>Chat,false,23:15-07:45,66,84,66,54,Brokerage;CreditBureau;OpenBanking,1,None,AlertAcknowledge,2025-04-24,Success,v1.9.4,LimitOrderOnly;NoPennyStocks;PauseWhenVIX>30,Enforce tax budget and position caps
A1777,Preserver,109683,1676935,102152,6.8,2,12,US,High,AccreditedOnly,,Crypto;LeveragedETFs;PennyStocks,1.2,18.0,7.5,Retirement:15y;Emergency:1y;Debt:2y,15,Collaborative,Deep,MaxDD;TaxCost,Phone>Email>Chat>App,false,20:45-06:45,65,122,74,77,Brokerage;OpenBanking;Payroll,12,Hybrid,PlanUpdate,2025-10-23,Partial,v2.10.2,LimitOrderOnly;NoMargin,Maintain ≥ 12m cash runway and low drawdown
A1778,Builder,57016,129828,13776,13.1,1,10,US,Medium,NoShortSelling;NoDerivatives,NoWeapons,,1.4,24.9,10.8,Home:3y;Retirement:30y;Debt:2y,3,Educational,Deep,MaxDD;TaxCost;Sharpe,Email>Phone>Chat>App,true,23:00-06:45,58,70,44,43,CreditBureau;OpenBanking,7,None,PlanUpdate,2025-05-21,Success,v1.10.3,NoIlliquids;PauseWhenVIX>30;StopLossDisabled,Prioritize liquidity and down payment savings
A1779,Preserver,106416,974984,57562,5.1,3,12,US,Medium,NoIlliquids,NoFossilFuel,Crypto;LeveragedETFs;PennyStocks,1.1,12.8,7.0,Retirement:15y;Emergency:1y;Debt:2y,15,Directive,Medium,MaxDD;Sharpe,Phone>App>Email>Chat>In-Person,false,20:30-08:00,69,235,54,53,Brokerage;CreditBureau;OpenBanking;Payroll,4,Hybrid,AlertAcknowledge,2025-05-19,Success,v2.10.1,LimitOrderOnly;NoMargin,Maintain ≥ 12m cash runway and low drawdown
A1780,Builder,128923,208684,24152,10.5,3,12,US,Low,NoShortSelling;NoDerivatives,,,1.4,13.4,8.4,Home:3y;Retirement:30y;Healthcare:8y,3,Concise,Medium,Sharpe;IRR,Phone>App>In-Person>Email,true,23:00-07:15,66,98,51,51,OpenBanking,9,None,Rebalance,2025-01-16,Success,v1.9.9,LimitOrderOnly,Prioritize liquidity and down payment savings
A1781,Optimizer,71972,447831,14134,8.5,3,10,US,Low,NoDerivatives;NoShortSelling,NoFossilFuel;NoWeapons,LeveragedETFs;PennyStocks;PrivateCredit,1.8,24.8,12.4,Wealth:10y;Estate:20y,10,Concise,Medium,MaxDD;Sharpe,App>In-Person>Phone>Chat,true,20:00-06:45,76,120,71,61,Brokerage;CreditBureau;OpenBanking;Payroll,6,Human,Rebalance,2025-03-17,Success,v1.10.1,StopLossDisabled,Enforce tax budget and position caps
A1782,Preserver,34366,243722,24691,4.8,4,10,US,Low,,,Crypto;LeveragedETFs;PennyStocks,1.0,16.7,8.2,Retirement:15y;Emergency:1y;Debt:2y,15,Educational,Deep,TaxCost;MaxDD,Phone>Email>Chat>App,true,20:15-07:30,80,212,67,67,Brokerage;CreditBureau;OpenBanking,7,Hybrid,AlertAcknowledge,2025-01-15,Success,v1.8.2,NoMargin;PauseWhenVIX>30;StopLossDisabled,Maintain ≥ 12m cash runway and low drawdown
A1783,Optimizer,268421,1869350,163431,8.5,1,12,US,Low,,,PennyStocks,1.8,23.7,13.4,Wealth:10y;Estate:20y;Healthcare:8y,10,Educational,Shallow,TaxCost;IRR,Email>App>Phone>In-Person>Chat,true,19:15-08:15,64,93,55,45,Brokerage;CreditBureau;OpenBanking,1,Hybrid,AlertAcknowledge,2025-01-20,Partial,v2.10.6,NoAutoTradesBelow$1k,Enforce tax budget and position caps
A1784,Builder,46339,119341,4374,12.7,2,10,US,Low,AccreditedOnly,ESGOnly;NoTobacco,LeveragedETFs;PrivateCredit,1.7,13.3,8.7,Home:3y;Retirement:30y;Healthcare:8y,3,Educational,Medium,Sharpe;MaxDD,Chat>App>Phone>In-Person,true,20:45-07:15,58,93,64,53,CreditBureau;OpenBanking;Payroll,16,None,AutoTransfer,2025-07-13,Success,v2.10.1,NoIlliquids,Prioritize liquidity and down payment savings
A1785,Builder,109658,434255,15131,10.4,1,12,US,Medium,AccreditedOnly;NoIlliquids,,,1.4,17.4,8.3,Home:3y;Retirement:30y,3,Concise,Medium,TaxCost;MaxDD,Email>Phone>In-Person,true,23:15-06:15,52,114,60,48,OpenBanking;Payroll,13,None,AutoTransfer,2025-05-17,Success,v2.10.5,LimitOrderOnly;NoIlliquids;PauseWhenVIX>30,Prioritize liquidity and down payment savings
A1786,Stabilizer,96163,695054,40937,3.4,4,10,US,Low,,,Crypto;LeveragedETFs;PennyStocks,1.1,14.8,8.5,Retirement:15y;Emergency:1y;Healthcare:8y,15,Educational,Shallow,MaxDD;Sharpe;TaxCost,In-Person>App>Phone>Chat,true,21:00-07:30,64,115,70,68,CreditBureau;OpenBanking,11,None,Rebalance,2025-04-02,Success,v1.9.2,NoAutoTradesBelow$1k;NoMargin,Keep expenses buffer ≥ 4 months
A1787,Stabilizer,66768,508476,28178,7.1,2,10,AU,Low,,,Crypto;LeveragedETFs;PennyStocks,1.0,16.9,8.6,Retirement:15y;Emergency:1y;Healthcare:8y,15,Educational,Medium,Sharpe;TaxCost,Phone>Chat>App>In-Person,true,19:30-08:45,55,91,51,48,OpenBanking,15,None,AutoTransfer,2025-06-23,Success,v1.9.1,LimitOrderOnly;NoIlliquids,Keep expenses buffer ≥ 4 months
A1788,Optimizer,145826,1119755,74502,9.3,4,15,SG,High,AccreditedOnly,ESGOnly,PennyStocks,1.9,27.0,12.7,Wealth:10y;Estate:20y,10,Educational,Medium,TaxCost;MaxDD,Phone>In-Person>Chat,false,21:30-07:45,51,115,54,51,Brokerage;CreditBureau;OpenBanking,2,Human,Rebalance,2025-11-02,Success,v1.10.6,PauseWhenVIX>30;StopLossDisabled,Enforce tax budget and position caps
A1789,Builder,39606,90291,4630,7.5,4,10,CA,Low,NoDerivatives;NoIlliquids,ESGOnly;NoFossilFuel,,1.8,13.0,7.6,Home:3y;Retirement:30y,3,Collaborative,Medium,Sharpe;IRR,Chat>App>Email>In-Person,true,21:15-06:15,63,117,66,64,OpenBanking;Payroll,19,Human,Rebalance,2025-10-19,Partial,v2.9.5,LimitOrderOnly;NoPennyStocks;PauseWhenVIX>30,Prioritize liquidity and down payment savings
A1790,Optimizer,125862,909846,32226,7.3,2,12,US,Low,NoDerivatives,NoTobacco;ESGOnly,PennyStocks,1.6,24.0,9.9,Wealth:10y;Estate:20y,10,Concise,Deep,Sharpe;IRR,Email>Phone>App>Chat,true,21:15-06:00,68,118,80,68,Brokerage;OpenBanking,4,Hybrid,PlanUpdate,2025-06-14,Failed,v2.10.6,NoPennyStocks;PauseWhenVIX>30,Enforce tax budget and position caps
A1791,Optimizer,162270,2943270,105463,5.8,4,12,US,Low,NoIlliquids;AccreditedOnly,NoTobacco;NoWeapons,Crypto;LeveragedETFs;PennyStocks,1.6,26.8,12.4,Wealth:10y;Estate:20y;Debt:2y,10,Collaborative,Medium,TaxCost;IRR;MaxDD,In-Person>Phone>Chat,true,22:45-06:30,62,61,49,49,Brokerage;OpenBanking,7,None,AlertAcknowledge,2025-09-25,Success,v2.8.3,LimitOrderOnly;NoMargin,Enforce tax budget and position caps
A1792,Optimizer,81865,739729,48617,9.1,3,10,IN,Medium,,,PennyStocks,1.9,17.3,13.2,Wealth:10y;Estate:20y;Healthcare:8y,10,Educational,Medium,TaxCost;IRR,In-Person>App>Email,true,21:00-07:30,67,99,61,49,Brokerage;OpenBanking,3,Hybrid,AlertAcknowledge,2025-09-19,Partial,v1.9.5,NoAutoTradesBelow$1k,Enforce tax budget and position caps
A1793,Preserver,84785,957532,64861,5.2,3,10,DE,Low,NoIlliquids;NoDerivatives,,Crypto;LeveragedETFs;PennyStocks,1.1,14.9,8.3,Retirement:15y;Emergency:1y;Debt:2y,15,Directive,Medium,MaxDD;Sharpe;TaxCost,Chat>In-Person>App>Phone,true,23:45-07:30,67,169,58,53,Brokerage;CreditBureau;OpenBanking;Payroll,3,Hybrid,PlanUpdate,2025-11-25,Success,v1.9.8,NoIlliquids;NoMargin,Maintain ≥ 12m cash runway and low drawdown
A1794,Preserver,111863,1268658,94777,6.6,2,12,US,Low,NoDerivatives;AccreditedOnly,NoWeapons,Crypto;LeveragedETFs;PennyStocks,0.9,8.6,5.8,Retirement:15y;Emergency:1y;Healthcare:8y,15,Educational,Medium,TaxCost;Sharpe,In-Person>Chat>Email>Phone,false,22:45-07:30,81,164,68,62,Brokerage;CreditBureau;OpenBanking,11,Human,AlertAcknowledge,2025-01-17,Partial,v2.8.5,NoAutoTradesBelow$1k;NoMargin;PauseWhenVIX>30,Maintain ≥ 12m cash runway and low drawdown
A1795,Explorer,120027,662481,38689,16.9,1,12,US,Low,NoIlliquids;NoDerivatives,NoFossilFuel;NoWeapons,PennyStocks,1.9,23.1,16.4,Business:5y;Travel:2y;Debt:2y,5,Educational,Shallow,TaxCost;Sharpe,Chat>Email>In-Person,true,21:45-06:00,67,89,64,57,OpenBanking,1,Hybrid,AlertAcknowledge,2025-07-03,Partial,v2.8.1,LimitOrderOnly;NoPennyStocks,Allow small experimental sleeve ≤ 3%
A1796,Builder,66077,266451,8644,12.1,3,10,US,Low,NoDerivatives,NoWeapons;NoFossilFuel,Crypto;PennyStocks,1.7,14.6,7.6,Home:3y;Retirement:30y;Education:6y,3,Concise,Deep,MaxDD;Sharpe;TaxCost,App>Phone>In-Person>Email,false,19:45-06:00,60,81,49,40,CreditBureau;OpenBanking,6,Hybrid,Rebalance,2025-10-24,Success,v1.9.6,NoIlliquids,Prioritize liquidity and down payment savings
A1797,Optimizer,97214,589810,26863,7.2,3,10,UK,Low,NoDerivatives;NoIlliquids,,PennyStocks,1.8,23.6,11.7,Wealth:10y;Estate:20y;Healthcare:8y,10,Collaborative,Medium,MaxDD;TaxCost;Sharpe,Phone>App>In-Person>Email>Chat,true,22:00-07:45,70,103,59,57,Brokerage;CreditBureau;OpenBanking,2,Hybrid,AutoTransfer,2025-10-13,Success,v1.9.5,PauseWhenVIX>30,Enforce tax budget and position caps
A1798,Optimizer,112060,1418096,77631,7.9,2,12,US,Low,,ESGOnly,PennyStocks,1.9,19.4,11.0,Wealth:10y;Estate:20y,10,Collaborative,Shallow,Sharpe;MaxDD;IRR,App>Email>Chat>Phone>In-Person,false,20:30-08:00,75,116,84,72,Brokerage;CreditBureau;OpenBanking,1,Human,AutoTransfer,2025-07-21,Success,v2.9.3,LimitOrderOnly,Enforce tax budget and position caps
A1799,Preserver,157010,1787030,80313,6.7,1,12,US,Low,,,Crypto;LeveragedETFs;PennyStocks,1.1,12.1,6.9,Retirement:15y;Emergency:1y;Education:6y,15,Concise,Medium,MaxDD;TaxCost;Sharpe,Phone>App>In-Person,false,22:00-06:00,75,133,63,58,Brokerage;OpenBanking;Payroll,14,Human,AutoTransfer,2025-12-23,Success,v1.9.6,LimitOrderOnly;NoMargin;NoPennyStocks,Maintain ≥ 12m cash runway and low drawdown
